"22-02-23,12:06:20,",21.261539635309376,56.98161287861448,21.2882429236286,55.7265583276112,79.07377737087053,0,593.4517211914062
"22-02-23,12:06:22,",21.277561608300914,56.96063172350652,21.280231937132825,55.673151750972764,79.09208819714657,0,594.0408325195312
"22-02-23,12:06:24,",21.277561608300914,56.96826123445487,21.285572594796676,55.67887388418402,79.08293278400855,0,594.1439819335938
"22-02-23,12:06:27,",21.272220950637063,56.98352025635157,21.293583581292438,55.68078126192111,79.01121538109408,0,594.021728515625
"22-02-23,12:06:29,",21.2882429236286,56.96635385671778,21.29892423895629,55.68841077286946,78.98374914168002,0,593.8446655273438
"22-02-23,12:06:31,",21.290913252460513,57.00640878919661,21.261539635309376,55.7265583276112,78.98680094605936,0,593.7748413085938
"22-02-23,12:06:34,",21.2882429236286,57.00640878919661,21.285572594796676,55.730373083085375,78.97917143511101,0,593.9871215820312
"22-02-23,12:06:36,",21.272220950637063,57.02929732204166,21.296253910124364,55.747539482719155,79.01426718547341,0,594.2913208007812
"22-02-23,12:06:38,",21.293583581292438,56.99496452277409,21.28290226596475,55.71892881666285,79.0600442511635,0,594.63818359375
"22-02-23,12:06:41,",21.304264896620126,56.96826123445487,21.296253910124364,55.70366979476616,79.03868162050813,0,594.845703125
"22-02-23,12:06:43,",21.29892423895629,57.063630121309224,21.296253910124364,55.73800259403372,79.03410391393912,0,594.9074096679688
"22-02-23,12:06:45,",21.31761654077974,57.17425803006027,21.31761654077974,55.768520637827116,79.09666590371558,16812,594.7632446289062
"22-02-23,12:06:48,",21.3015945677882,57.225757228961626,21.336308842603188,55.84863050278477,79.07835507743954,24271,595.0531616210938
"22-02-23,12:06:50,",21.33096818493935,57.185702296482795,21.333638513771263,55.80285343709468,79.02952620737011,6684,595.335205078125
"22-02-23,12:06:52,",21.312275883115888,57.17616540779736,21.357671473258563,55.82383459220264,79.0203707942321,2858,595.4033203125
"22-02-23,12:06:55,",21.322957198443575,57.141832608529796,21.333638513771263,55.82192721446555,79.00053406576639,1940,595.5016479492188
"22-02-23,12:06:57,",21.333638513771263,57.09796292057679,21.336308842603188,55.793316548409244,78.99748226138705,1267,595.3417358398438
"22-02-23,12:06:59,",21.314946211947813,57.04837109941253,21.33096818493935,55.77805752651255,78.98680094605936,942,595.568115234375
"22-02-23,12:07:02,",21.338979171435113,57.45273517967498,21.352330815594726,55.785687037460896,78.974593728542,741,595.2670288085938
"22-02-23,12:07:04,",21.33096818493935,57.5385671778439,21.34164950026704,55.953536278324556,78.98222323949035,536,595.8297119140625
